O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
13-1082.00	1.D.3.a	Cautiousness	WI	1.82	12/2025	AI/Expert
13-1082.00	1.D.3.b	Attention to Detail	DR	0.00	12/2025	AI/Expert
13-1082.00	1.D.3.b	Attention to Detail	WI	2.53	12/2025	AI/Expert
13-1082.00	1.D.3.c	Dependability	DR	0.00	12/2025	AI/Expert
13-1082.00	1.D.3.c	Dependability	WI	2.74	12/2025	AI/Expert
13-1082.00	1.D.3.d	Integrity	DR	10.00	12/2025	AI/Expert
13-1082.00	1.D.3.d	Integrity	WI	2.17	12/2025	AI/Expert
13-1082.00	1.D.4.a	Stress Tolerance	DR	5.00	12/2025	AI/Expert
13-1082.00	1.D.4.a	Stress Tolerance	WI	2.21	12/2025	AI/Expert
13-1082.00	1.D.4.b	Self-Control	DR	6.00	12/2025	AI/Expert
13-1082.00	1.D.4.b	Self-Control	WI	2.06	12/2025	AI/Expert
13-1111.00	1.D.1.a	Innovation	DR	2.00	12/2025	AI/Expert
13-1111.00	1.D.1.a	Innovation	WI	2.24	12/2025	AI/Expert
13-1111.00	1.D.1.b	Achievement Orientation	DR	4.00	12/2025	AI/Expert
13-1111.00	1.D.1.b	Achievement Orientation	WI	2.28	12/2025	AI/Expert
13-1111.00	1.D.1.c	Intellectual Curiosity	DR	5.00	12/2025	AI/Expert
13-1111.00	1.D.1.c	Intellectual Curiosity	WI	2.20	12/2025	AI/Expert
13-1111.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
13-1111.00	1.D.1.d	Tolerance for Ambiguity	WI	1.81	12/2025	AI/Expert
13-1111.00	1.D.1.e	Initiative	DR	1.00	12/2025	AI/Expert
13-1111.00	1.D.1.e	Initiative	WI	2.03	12/2025	AI/Expert
13-1111.00	1.D.1.f	Adaptability	DR	3.00	12/2025	AI/Expert
13-1111.00	1.D.1.f	Adaptability	WI	2.05	12/2025	AI/Expert
13-1111.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
13-1111.00	1.D.1.g	Self-Confidence	WI	1.80	12/2025	AI/Expert
13-1111.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
13-1111.00	1.D.1.h	Perseverance	WI	1.80	12/2025	AI/Expert
13-1111.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
13-1111.00	1.D.1.i	Leadership Orientation	WI	1.78	12/2025	AI/Expert
13-1111.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
13-1111.00	1.D.2.a	Humility	WI	0.61	12/2025	AI/Expert
13-1111.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
13-1111.00	1.D.2.b	Sincerity	WI	1.05	12/2025	AI/Expert
13-1111.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
13-1111.00	1.D.2.c	Empathy	WI	1.00	12/2025	AI/Expert
13-1111.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
13-1111.00	1.D.2.d	Cooperation	WI	1.63	12/2025	AI/Expert
13-1111.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
13-1111.00	1.D.2.e	Optimism	WI	0.66	12/2025	AI/Expert
13-1111.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
13-1111.00	1.D.2.f	Social Orientation	WI	1.83	12/2025	AI/Expert
13-1111.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
13-1111.00	1.D.3.a	Cautiousness	WI	1.53	12/2025	AI/Expert
13-1111.00	1.D.3.b	Attention to Detail	DR	7.00	12/2025	AI/Expert
13-1111.00	1.D.3.b	Attention to Detail	WI	2.60	12/2025	AI/Expert
13-1111.00	1.D.3.c	Dependability	DR	8.00	12/2025	AI/Expert
13-1111.00	1.D.3.c	Dependability	WI	2.20	12/2025	AI/Expert
13-1111.00	1.D.3.d	Integrity	DR	6.00	12/2025	AI/Expert
13-1111.00	1.D.3.d	Integrity	WI	2.32	12/2025	AI/Expert
13-1111.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
13-1111.00	1.D.4.a	Stress Tolerance	WI	1.64	12/2025	AI/Expert
13-1111.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
13-1111.00	1.D.4.b	Self-Control	WI	1.50	12/2025	AI/Expert
13-1121.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
13-1121.00	1.D.1.a	Innovation	WI	1.20	12/2025	AI/Expert
13-1121.00	1.D.1.b	Achievement Orientation	DR	5.00	12/2025	AI/Expert
13-1121.00	1.D.1.b	Achievement Orientation	WI	2.04	12/2025	AI/Expert
13-1121.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
13-1121.00	1.D.1.c	Intellectual Curiosity	WI	1.11	12/2025	AI/Expert
13-1121.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
13-1121.00	1.D.1.d	Tolerance for Ambiguity	WI	1.26	12/2025	AI/Expert
13-1121.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
13-1121.00	1.D.1.e	Initiative	WI	2.00	12/2025	AI/Expert
13-1121.00	1.D.1.f	Adaptability	DR	1.00	12/2025	AI/Expert
13-1121.00	1.D.1.f	Adaptability	WI	2.30	12/2025	AI/Expert
13-1121.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
13-1121.00	1.D.1.g	Self-Confidence	WI	1.80	12/2025	AI/Expert
13-1121.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
13-1121.00	1.D.1.h	Perseverance	WI	1.80	12/2025	AI/Expert
13-1121.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
13-1121.00	1.D.1.i	Leadership Orientation	WI	1.95	12/2025	AI/Expert
13-1121.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
13-1121.00	1.D.2.a	Humility	WI	0.50	12/2025	AI/Expert
13-1121.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
13-1121.00	1.D.2.b	Sincerity	WI	1.07	12/2025	AI/Expert
13-1121.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
13-1121.00	1.D.2.c	Empathy	WI	1.38	12/2025	AI/Expert
13-1121.00	1.D.2.d	Cooperation	DR	6.00	12/2025	AI/Expert
13-1121.00	1.D.2.d	Cooperation	WI	2.30	12/2025	AI/Expert
13-1121.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
13-1121.00	1.D.2.e	Optimism	WI	1.78	12/2025	AI/Expert
13-1121.00	1.D.2.f	Social Orientation	DR	4.00	12/2025	AI/Expert
13-1121.00	1.D.2.f	Social Orientation	WI	2.33	12/2025	AI/Expert
13-1121.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
13-1121.00	1.D.3.a	Cautiousness	WI	1.56	12/2025	AI/Expert
13-1121.00	1.D.3.b	Attention to Detail	DR	7.00	12/2025	AI/Expert
13-1121.00	1.D.3.b	Attention to Detail	WI	2.74	12/2025	AI/Expert
13-1121.00	1.D.3.c	Dependability	DR	8.00	12/2025	AI/Expert
13-1121.00	1.D.3.c	Dependability	WI	2.93	12/2025	AI/Expert
13-1121.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
13-1121.00	1.D.3.d	Integrity	WI	1.76	12/2025	AI/Expert
13-1121.00	1.D.4.a	Stress Tolerance	DR	2.00	12/2025	AI/Expert
13-1121.00	1.D.4.a	Stress Tolerance	WI	2.10	12/2025	AI/Expert
13-1121.00	1.D.4.b	Self-Control	DR	3.00	12/2025	AI/Expert
13-1121.00	1.D.4.b	Self-Control	WI	2.06	12/2025	AI/Expert
13-1131.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
13-1131.00	1.D.1.a	Innovation	WI	1.25	12/2025	AI/Expert
13-1131.00	1.D.1.b	Achievement Orientation	DR	8.00	12/2025	AI/Expert
13-1131.00	1.D.1.b	Achievement Orientation	WI	2.79	12/2025	AI/Expert
13-1131.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
13-1131.00	1.D.1.c	Intellectual Curiosity	WI	1.17	12/2025	AI/Expert
13-1131.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
13-1131.00	1.D.1.d	Tolerance for Ambiguity	WI	1.47	12/2025	AI/Expert
13-1131.00	1.D.1.e	Initiative	DR	1.00	12/2025	AI/Expert
13-1131.00	1.D.1.e	Initiative	WI	2.18	12/2025	AI/Expert
13-1131.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
13-1131.00	1.D.1.f	Adaptability	WI	1.68	12/2025	AI/Expert
13-1131.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
13-1131.00	1.D.1.g	Self-Confidence	WI	1.70	12/2025	AI/Expert
13-1131.00	1.D.1.h	Perseverance	DR	5.00	12/2025	AI/Expert
13-1131.00	1.D.1.h	Perseverance	WI	2.19	12/2025	AI/Expert
13-1131.00	1.D.1.i	Leadership Orientation	DR	4.00	12/2025	AI/Expert
13-1131.00	1.D.1.i	Leadership Orientation	WI	2.16	12/2025	AI/Expert
13-1131.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
13-1131.00	1.D.2.a	Humility	WI	0.34	12/2025	AI/Expert
13-1131.00	1.D.2.b	Sincerity	DR	3.00	12/2025	AI/Expert
13-1131.00	1.D.2.b	Sincerity	WI	2.03	12/2025	AI/Expert
13-1131.00	1.D.2.c	Empathy	DR	6.00	12/2025	AI/Expert
13-1131.00	1.D.2.c	Empathy	WI	2.01	12/2025	AI/Expert
13-1131.00	1.D.2.d	Cooperation	DR	9.00	12/2025	AI/Expert
13-1131.00	1.D.2.d	Cooperation	WI	2.34	12/2025	AI/Expert
13-1131.00	1.D.2.e	Optimism	DR	2.00	12/2025	AI/Expert
13-1131.00	1.D.2.e	Optimism	WI	2.49	12/2025	AI/Expert
13-1131.00	1.D.2.f	Social Orientation	DR	7.00	12/2025	AI/Expert
13-1131.00	1.D.2.f	Social Orientation	WI	2.81	12/2025	AI/Expert
13-1131.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
13-1131.00	1.D.3.a	Cautiousness	WI	0.13	12/2025	AI/Expert
13-1131.00	1.D.3.b	Attention to Detail	DR	0.00	12/2025	AI/Expert
13-1131.00	1.D.3.b	Attention to Detail	WI	1.71	12/2025	AI/Expert
13-1131.00	1.D.3.c	Dependability	DR	0.00	12/2025	AI/Expert
13-1131.00	1.D.3.c	Dependability	WI	2.41	12/2025	AI/Expert
13-1131.00	1.D.3.d	Integrity	DR	10.00	12/2025	AI/Expert
13-1131.00	1.D.3.d	Integrity	WI	2.36	12/2025	AI/Expert
13-1131.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
13-1131.00	1.D.4.a	Stress Tolerance	WI	1.52	12/2025	AI/Expert
13-1131.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
13-1131.00	1.D.4.b	Self-Control	WI	1.70	12/2025	AI/Expert
13-1141.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.1.a	Innovation	WI	0.75	12/2025	AI/Expert
13-1141.00	1.D.1.b	Achievement Orientation	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.1.b	Achievement Orientation	WI	1.77	12/2025	AI/Expert
13-1141.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.1.c	Intellectual Curiosity	WI	1.64	12/2025	AI/Expert
13-1141.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.1.d	Tolerance for Ambiguity	WI	0.85	12/2025	AI/Expert
13-1141.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.1.e	Initiative	WI	1.15	12/2025	AI/Expert
13-1141.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.1.f	Adaptability	WI	1.26	12/2025	AI/Expert
13-1141.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.1.g	Self-Confidence	WI	1.26	12/2025	AI/Expert
13-1141.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.1.h	Perseverance	WI	1.00	12/2025	AI/Expert
13-1141.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.1.i	Leadership Orientation	WI	0.90	12/2025	AI/Expert
13-1141.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.2.a	Humility	WI	0.50	12/2025	AI/Expert
13-1141.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.2.b	Sincerity	WI	1.02	12/2025	AI/Expert
13-1141.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.2.c	Empathy	WI	0.86	12/2025	AI/Expert
13-1141.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.2.d	Cooperation	WI	1.63	12/2025	AI/Expert
13-1141.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.2.e	Optimism	WI	0.43	12/2025	AI/Expert
13-1141.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.2.f	Social Orientation	WI	1.27	12/2025	AI/Expert
13-1141.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.3.a	Cautiousness	WI	1.93	12/2025	AI/Expert
13-1141.00	1.D.3.b	Attention to Detail	DR	2.00	12/2025	AI/Expert
13-1141.00	1.D.3.b	Attention to Detail	WI	2.77	12/2025	AI/Expert
13-1141.00	1.D.3.c	Dependability	DR	3.00	12/2025	AI/Expert
13-1141.00	1.D.3.c	Dependability	WI	2.47	12/2025	AI/Expert
13-1141.00	1.D.3.d	Integrity	DR	1.00	12/2025	AI/Expert
13-1141.00	1.D.3.d	Integrity	WI	2.10	12/2025	AI/Expert
13-1141.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.4.a	Stress Tolerance	WI	0.95	12/2025	AI/Expert
13-1141.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
13-1141.00	1.D.4.b	Self-Control	WI	1.37	12/2025	AI/Expert
13-1151.00	1.D.1.a	Innovation	DR	1.00	12/2025	AI/Expert
13-1151.00	1.D.1.a	Innovation	WI	2.30	12/2025	AI/Expert
13-1151.00	1.D.1.b	Achievement Orientation	DR	4.00	12/2025	AI/Expert
13-1151.00	1.D.1.b	Achievement Orientation	WI	2.04	12/2025	AI/Expert
13-1151.00	1.D.1.c	Intellectual Curiosity	DR	6.00	12/2025	AI/Expert
13-1151.00	1.D.1.c	Intellectual Curiosity	WI	2.16	12/2025	AI/Expert
13-1151.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
13-1151.00	1.D.1.d	Tolerance for Ambiguity	WI	1.33	12/2025	AI/Expert
13-1151.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
13-1151.00	1.D.1.e	Initiative	WI	1.93	12/2025	AI/Expert
13-1151.00	1.D.1.f	Adaptability	DR	2.00	12/2025	AI/Expert
13-1151.00	1.D.1.f	Adaptability	WI	2.26	12/2025	AI/Expert
13-1151.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
13-1151.00	1.D.1.g	Self-Confidence	WI	1.76	12/2025	AI/Expert
13-1151.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
13-1151.00	1.D.1.h	Perseverance	WI	1.67	12/2025	AI/Expert
13-1151.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
13-1151.00	1.D.1.i	Leadership Orientation	WI	1.81	12/2025	AI/Expert
13-1151.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
13-1151.00	1.D.2.a	Humility	WI	1.06	12/2025	AI/Expert
13-1151.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
13-1151.00	1.D.2.b	Sincerity	WI	1.55	12/2025	AI/Expert
13-1151.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
13-1151.00	1.D.2.c	Empathy	WI	1.89	12/2025	AI/Expert
13-1151.00	1.D.2.d	Cooperation	DR	5.00	12/2025	AI/Expert
13-1151.00	1.D.2.d	Cooperation	WI	2.30	12/2025	AI/Expert
13-1151.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
13-1151.00	1.D.2.e	Optimism	WI	1.90	12/2025	AI/Expert
13-1151.00	1.D.2.f	Social Orientation	DR	3.00	12/2025	AI/Expert
13-1151.00	1.D.2.f	Social Orientation	WI	2.36	12/2025	AI/Expert
13-1151.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
13-1151.00	1.D.3.a	Cautiousness	WI	0.69	12/2025	AI/Expert
13-1151.00	1.D.3.b	Attention to Detail	DR	0.00	12/2025	AI/Expert
13-1151.00	1.D.3.b	Attention to Detail	WI	1.92	12/2025	AI/Expert
13-1151.00	1.D.3.c	Dependability	DR	7.00	12/2025	AI/Expert
13-1151.00	1.D.3.c	Dependability	WI	2.39	12/2025	AI/Expert
13-1151.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
13-1151.00	1.D.3.d	Integrity	WI	1.70	12/2025	AI/Expert
13-1151.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
13-1151.00	1.D.4.a	Stress Tolerance	WI	1.24	12/2025	AI/Expert
13-1151.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
13-1151.00	1.D.4.b	Self-Control	WI	1.70	12/2025	AI/Expert
13-1161.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.1.a	Innovation	WI	1.94	12/2025	AI/Expert
13-1161.00	1.D.1.b	Achievement Orientation	DR	1.00	12/2025	AI/Expert
13-1161.00	1.D.1.b	Achievement Orientation	WI	2.01	12/2025	AI/Expert
13-1161.00	1.D.1.c	Intellectual Curiosity	DR	2.00	12/2025	AI/Expert
13-1161.00	1.D.1.c	Intellectual Curiosity	WI	2.16	12/2025	AI/Expert
13-1161.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.1.d	Tolerance for Ambiguity	WI	1.64	12/2025	AI/Expert
13-1161.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.1.e	Initiative	WI	1.53	12/2025	AI/Expert
13-1161.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.1.f	Adaptability	WI	1.83	12/2025	AI/Expert
13-1161.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.1.g	Self-Confidence	WI	1.32	12/2025	AI/Expert
13-1161.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.1.h	Perseverance	WI	1.64	12/2025	AI/Expert
13-1161.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.1.i	Leadership Orientation	WI	0.93	12/2025	AI/Expert
13-1161.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.2.a	Humility	WI	0.22	12/2025	AI/Expert
13-1161.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.2.b	Sincerity	WI	0.72	12/2025	AI/Expert
13-1161.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.2.c	Empathy	WI	0.84	12/2025	AI/Expert
13-1161.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.2.d	Cooperation	WI	1.38	12/2025	AI/Expert
13-1161.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.2.e	Optimism	WI	0.56	12/2025	AI/Expert
13-1161.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.2.f	Social Orientation	WI	1.56	12/2025	AI/Expert
13-1161.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.3.a	Cautiousness	WI	0.92	12/2025	AI/Expert
13-1161.00	1.D.3.b	Attention to Detail	DR	3.00	12/2025	AI/Expert
13-1161.00	1.D.3.b	Attention to Detail	WI	2.31	12/2025	AI/Expert
13-1161.00	1.D.3.c	Dependability	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.3.c	Dependability	WI	1.98	12/2025	AI/Expert
13-1161.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.3.d	Integrity	WI	1.48	12/2025	AI/Expert
13-1161.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.4.a	Stress Tolerance	WI	1.09	12/2025	AI/Expert
13-1161.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
13-1161.00	1.D.4.b	Self-Control	WI	1.03	12/2025	AI/Expert
13-1161.01	1.D.1.a	Innovation	DR	1.00	12/2025	AI/Expert
13-1161.01	1.D.1.a	Innovation	WI	2.27	12/2025	AI/Expert
13-1161.01	1.D.1.b	Achievement Orientation	DR	3.00	12/2025	AI/Expert
13-1161.01	1.D.1.b	Achievement Orientation	WI	2.14	12/2025	AI/Expert
13-1161.01	1.D.1.c	Intellectual Curiosity	DR	4.00	12/2025	AI/Expert
13-1161.01	1.D.1.c	Intellectual Curiosity	WI	2.12	12/2025	AI/Expert
13-1161.01	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.1.d	Tolerance for Ambiguity	WI	1.78	12/2025	AI/Expert
13-1161.01	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.1.e	Initiative	WI	1.96	12/2025	AI/Expert
13-1161.01	1.D.1.f	Adaptability	DR	2.00	12/2025	AI/Expert
13-1161.01	1.D.1.f	Adaptability	WI	2.26	12/2025	AI/Expert
13-1161.01	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.1.g	Self-Confidence	WI	1.70	12/2025	AI/Expert
13-1161.01	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.1.h	Perseverance	WI	1.74	12/2025	AI/Expert
13-1161.01	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.1.i	Leadership Orientation	WI	1.06	12/2025	AI/Expert
13-1161.01	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.2.a	Humility	WI	-0.32	12/2025	AI/Expert
13-1161.01	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.2.b	Sincerity	WI	0.58	12/2025	AI/Expert
13-1161.01	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.2.c	Empathy	WI	0.28	12/2025	AI/Expert
13-1161.01	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.2.d	Cooperation	WI	1.57	12/2025	AI/Expert
13-1161.01	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.2.e	Optimism	WI	0.64	12/2025	AI/Expert
13-1161.01	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.2.f	Social Orientation	WI	1.21	12/2025	AI/Expert
13-1161.01	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.3.a	Cautiousness	WI	0.67	12/2025	AI/Expert
13-1161.01	1.D.3.b	Attention to Detail	DR	5.00	12/2025	AI/Expert
13-1161.01	1.D.3.b	Attention to Detail	WI	2.37	12/2025	AI/Expert
13-1161.01	1.D.3.c	Dependability	DR	6.00	12/2025	AI/Expert
13-1161.01	1.D.3.c	Dependability	WI	2.01	12/2025	AI/Expert
13-1161.01	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.3.d	Integrity	WI	1.45	12/2025	AI/Expert
13-1161.01	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.4.a	Stress Tolerance	WI	1.24	12/2025	AI/Expert
13-1161.01	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
13-1161.01	1.D.4.b	Self-Control	WI	0.75	12/2025	AI/Expert
13-1199.04	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
13-1199.04	1.D.1.a	Innovation	WI	1.60	12/2025	AI/Expert
13-1199.04	1.D.1.b	Achievement Orientation	DR	6.00	12/2025	AI/Expert
13-1199.04	1.D.1.b	Achievement Orientation	WI	2.14	12/2025	AI/Expert
13-1199.04	1.D.1.c	Intellectual Curiosity	DR	7.00	12/2025	AI/Expert
13-1199.04	1.D.1.c	Intellectual Curiosity	WI	2.20	12/2025	AI/Expert
13-1199.04	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
13-1199.04	1.D.1.d	Tolerance for Ambiguity	WI	1.91	12/2025	AI/Expert
13-1199.04	1.D.1.e	Initiative	DR	1.00	12/2025	AI/Expert
13-1199.04	1.D.1.e	Initiative	WI	2.03	12/2025	AI/Expert
13-1199.04	1.D.1.f	Adaptability	DR	3.00	12/2025	AI/Expert
13-1199.04	1.D.1.f	Adaptability	WI	2.42	12/2025	AI/Expert
13-1199.04	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
13-1199.04	1.D.1.g	Self-Confidence	WI	1.70	12/2025	AI/Expert
13-1199.04	1.D.1.h	Perseverance	DR	4.00	12/2025	AI/Expert
13-1199.04	1.D.1.h	Perseverance	WI	2.12	12/2025	AI/Expert
13-1199.04	1.D.1.i	Leadership Orientation	DR	2.00	12/2025	AI/Expert
13-1199.04	1.D.1.i	Leadership Orientation	WI	2.01	12/2025	AI/Expert
13-1199.04	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
13-1199.04	1.D.2.a	Humility	WI	0.50	12/2025	AI/Expert
13-1199.04	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
13-1199.04	1.D.2.b	Sincerity	WI	0.82	12/2025	AI/Expert
13-1199.04	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
13-1199.04	1.D.2.c	Empathy	WI	0.47	12/2025	AI/Expert
13-1199.04	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
13-1199.04	1.D.2.d	Cooperation	WI	1.63	12/2025	AI/Expert
13-1199.04	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
13-1199.04	1.D.2.e	Optimism	WI	0.54	12/2025	AI/Expert
13-1199.04	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
13-1199.04	1.D.2.f	Social Orientation	WI	1.13	12/2025	AI/Expert
13-1199.04	1.D.3.a	Cautiousness	DR	8.00	12/2025	AI/Expert
13-1199.04	1.D.3.a	Cautiousness	WI	2.74	12/2025	AI/Expert
13-1199.04	1.D.3.b	Attention to Detail	DR	10.00	12/2025	AI/Expert
13-1199.04	1.D.3.b	Attention to Detail	WI	2.77	12/2025	AI/Expert
13-1199.04	1.D.3.c	Dependability	DR	0.00	12/2025	AI/Expert
13-1199.04	1.D.3.c	Dependability	WI	2.93	12/2025	AI/Expert
