O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
19-5012.00	1.B.1.b	Investigative	OI	4.92	11/2023	Machine Learning
19-5012.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
19-5012.00	1.B.1.d	Social	OI	3.01	11/2023	Machine Learning
19-5012.00	1.B.1.e	Enterprising	OI	2.74	11/2023	Machine Learning
19-5012.00	1.B.1.f	Conventional	OI	5.29	11/2023	Machine Learning
19-5012.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
19-5012.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
19-5012.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
21-1011.00	1.B.1.a	Realistic	OI	1.62	11/2023	Machine Learning
21-1011.00	1.B.1.b	Investigative	OI	3.80	11/2023	Machine Learning
21-1011.00	1.B.1.c	Artistic	OI	2.37	11/2023	Machine Learning
21-1011.00	1.B.1.d	Social	OI	6.65	11/2023	Machine Learning
21-1011.00	1.B.1.e	Enterprising	OI	2.73	11/2023	Machine Learning
21-1011.00	1.B.1.f	Conventional	OI	3.65	11/2023	Machine Learning
21-1011.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
21-1011.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
21-1011.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
21-1012.00	1.B.1.a	Realistic	OI	1.00	11/2023	Machine Learning
21-1012.00	1.B.1.b	Investigative	OI	3.31	11/2023	Machine Learning
21-1012.00	1.B.1.c	Artistic	OI	3.42	11/2023	Machine Learning
21-1012.00	1.B.1.d	Social	OI	7.00	11/2023	Machine Learning
21-1012.00	1.B.1.e	Enterprising	OI	4.21	11/2023	Machine Learning
21-1012.00	1.B.1.f	Conventional	OI	3.38	11/2023	Machine Learning
21-1012.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
21-1012.00	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
21-1012.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
21-1013.00	1.B.1.a	Realistic	OI	1.49	11/2023	Machine Learning
21-1013.00	1.B.1.b	Investigative	OI	5.25	11/2023	Machine Learning
21-1013.00	1.B.1.c	Artistic	OI	3.58	11/2023	Machine Learning
21-1013.00	1.B.1.d	Social	OI	6.32	11/2023	Machine Learning
21-1013.00	1.B.1.e	Enterprising	OI	1.86	11/2023	Machine Learning
21-1013.00	1.B.1.f	Conventional	OI	2.83	11/2023	Machine Learning
21-1013.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
21-1013.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
21-1013.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
21-1014.00	1.B.1.a	Realistic	OI	1.32	11/2023	Machine Learning
21-1014.00	1.B.1.b	Investigative	OI	4.44	11/2023	Machine Learning
21-1014.00	1.B.1.c	Artistic	OI	3.06	11/2023	Machine Learning
21-1014.00	1.B.1.d	Social	OI	6.76	11/2023	Machine Learning
21-1014.00	1.B.1.e	Enterprising	OI	2.91	11/2023	Machine Learning
21-1014.00	1.B.1.f	Conventional	OI	3.45	11/2023	Machine Learning
21-1014.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
21-1014.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
21-1014.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
21-1015.00	1.B.1.a	Realistic	OI	1.23	11/2023	Machine Learning
21-1015.00	1.B.1.b	Investigative	OI	3.26	11/2023	Machine Learning
21-1015.00	1.B.1.c	Artistic	OI	2.99	11/2023	Machine Learning
21-1015.00	1.B.1.d	Social	OI	6.81	11/2023	Machine Learning
21-1015.00	1.B.1.e	Enterprising	OI	3.56	11/2023	Machine Learning
21-1015.00	1.B.1.f	Conventional	OI	3.26	11/2023	Machine Learning
21-1015.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
21-1015.00	1.B.1.h	Second Interest High-Point	IH	0.00	11/2023	Machine Learning
21-1015.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
21-1021.00	1.B.1.a	Realistic	OI	1.70	11/2023	Machine Learning
21-1021.00	1.B.1.b	Investigative	OI	3.32	11/2023	Machine Learning
21-1021.00	1.B.1.c	Artistic	OI	2.90	11/2023	Machine Learning
21-1021.00	1.B.1.d	Social	OI	6.85	11/2023	Machine Learning
21-1021.00	1.B.1.e	Enterprising	OI	2.93	11/2023	Machine Learning
21-1021.00	1.B.1.f	Conventional	OI	3.57	11/2023	Machine Learning
21-1021.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
21-1021.00	1.B.1.h	Second Interest High-Point	IH	0.00	11/2023	Machine Learning
21-1021.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
21-1022.00	1.B.1.a	Realistic	OI	1.97	11/2023	Machine Learning
21-1022.00	1.B.1.b	Investigative	OI	4.24	11/2023	Machine Learning
21-1022.00	1.B.1.c	Artistic	OI	2.33	11/2023	Machine Learning
21-1022.00	1.B.1.d	Social	OI	6.92	11/2023	Machine Learning
21-1022.00	1.B.1.e	Enterprising	OI	2.53	11/2023	Machine Learning
21-1022.00	1.B.1.f	Conventional	OI	3.06	11/2023	Machine Learning
21-1022.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
21-1022.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
21-1022.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
21-1023.00	1.B.1.a	Realistic	OI	1.72	11/2023	Machine Learning
21-1023.00	1.B.1.b	Investigative	OI	4.08	11/2023	Machine Learning
21-1023.00	1.B.1.c	Artistic	OI	2.78	11/2023	Machine Learning
21-1023.00	1.B.1.d	Social	OI	6.96	11/2023	Machine Learning
21-1023.00	1.B.1.e	Enterprising	OI	2.42	11/2023	Machine Learning
21-1023.00	1.B.1.f	Conventional	OI	3.05	11/2023	Machine Learning
21-1023.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
21-1023.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
21-1023.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
21-1091.00	1.B.1.a	Realistic	OI	1.64	11/2023	Machine Learning
21-1091.00	1.B.1.b	Investigative	OI	5.30	11/2023	Machine Learning
21-1091.00	1.B.1.c	Artistic	OI	2.53	11/2023	Machine Learning
21-1091.00	1.B.1.d	Social	OI	6.16	11/2023	Machine Learning
21-1091.00	1.B.1.e	Enterprising	OI	3.20	11/2023	Machine Learning
21-1091.00	1.B.1.f	Conventional	OI	3.98	11/2023	Machine Learning
21-1091.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
21-1091.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
21-1091.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
21-1092.00	1.B.1.a	Realistic	OI	2.24	11/2023	Machine Learning
21-1092.00	1.B.1.b	Investigative	OI	3.47	11/2023	Machine Learning
21-1092.00	1.B.1.c	Artistic	OI	2.20	11/2023	Machine Learning
21-1092.00	1.B.1.d	Social	OI	5.63	11/2023	Machine Learning
21-1092.00	1.B.1.e	Enterprising	OI	3.90	11/2023	Machine Learning
21-1092.00	1.B.1.f	Conventional	OI	4.11	11/2023	Machine Learning
21-1092.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
21-1092.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
21-1092.00	1.B.1.i	Third Interest High-Point	IH	5.00	11/2023	Machine Learning
21-1093.00	1.B.1.a	Realistic	OI	1.26	11/2023	Machine Learning
21-1093.00	1.B.1.b	Investigative	OI	2.80	11/2023	Machine Learning
21-1093.00	1.B.1.c	Artistic	OI	1.97	11/2023	Machine Learning
21-1093.00	1.B.1.d	Social	OI	6.10	11/2023	Machine Learning
21-1093.00	1.B.1.e	Enterprising	OI	3.59	11/2023	Machine Learning
21-1093.00	1.B.1.f	Conventional	OI	4.55	11/2023	Machine Learning
21-1093.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
21-1093.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
21-1093.00	1.B.1.i	Third Interest High-Point	IH	5.00	11/2023	Machine Learning
21-1094.00	1.B.1.a	Realistic	OI	1.94	11/2023	Machine Learning
21-1094.00	1.B.1.b	Investigative	OI	3.49	11/2023	Machine Learning
21-1094.00	1.B.1.c	Artistic	OI	2.24	11/2023	Machine Learning
21-1094.00	1.B.1.d	Social	OI	6.58	11/2023	Machine Learning
21-1094.00	1.B.1.e	Enterprising	OI	3.50	11/2023	Machine Learning
21-1094.00	1.B.1.f	Conventional	OI	3.36	11/2023	Machine Learning
21-1094.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
21-1094.00	1.B.1.h	Second Interest High-Point	IH	0.00	11/2023	Machine Learning
21-1094.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
21-2011.00	1.B.1.a	Realistic	OI	2.11	11/2023	Machine Learning
21-2011.00	1.B.1.b	Investigative	OI	2.14	11/2023	Machine Learning
21-2011.00	1.B.1.c	Artistic	OI	3.48	11/2023	Machine Learning
21-2011.00	1.B.1.d	Social	OI	5.88	11/2023	Machine Learning
21-2011.00	1.B.1.e	Enterprising	OI	4.18	11/2023	Machine Learning
21-2011.00	1.B.1.f	Conventional	OI	2.83	11/2023	Machine Learning
21-2011.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
21-2011.00	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
21-2011.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
21-2021.00	1.B.1.a	Realistic	OI	1.00	11/2023	Machine Learning
21-2021.00	1.B.1.b	Investigative	OI	2.84	11/2023	Machine Learning
21-2021.00	1.B.1.c	Artistic	OI	3.43	11/2023	Machine Learning
21-2021.00	1.B.1.d	Social	OI	6.98	11/2023	Machine Learning
21-2021.00	1.B.1.e	Enterprising	OI	6.05	11/2023	Machine Learning
21-2021.00	1.B.1.f	Conventional	OI	3.22	11/2023	Machine Learning
21-2021.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
21-2021.00	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
21-2021.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
23-1011.00	1.B.1.a	Realistic	OI	1.17	11/2023	Machine Learning
23-1011.00	1.B.1.b	Investigative	OI	4.52	11/2023	Machine Learning
23-1011.00	1.B.1.c	Artistic	OI	2.32	11/2023	Machine Learning
23-1011.00	1.B.1.d	Social	OI	3.45	11/2023	Machine Learning
23-1011.00	1.B.1.e	Enterprising	OI	5.54	11/2023	Machine Learning
23-1011.00	1.B.1.f	Conventional	OI	4.54	11/2023	Machine Learning
23-1011.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
23-1011.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
23-1011.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
23-1012.00	1.B.1.a	Realistic	OI	1.63	11/2023	Machine Learning
23-1012.00	1.B.1.b	Investigative	OI	4.30	11/2023	Machine Learning
23-1012.00	1.B.1.c	Artistic	OI	2.27	11/2023	Machine Learning
23-1012.00	1.B.1.d	Social	OI	3.15	11/2023	Machine Learning
23-1012.00	1.B.1.e	Enterprising	OI	4.39	11/2023	Machine Learning
23-1012.00	1.B.1.f	Conventional	OI	5.03	11/2023	Machine Learning
23-1012.00	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
23-1012.00	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
23-1012.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
23-1021.00	1.B.1.a	Realistic	OI	1.04	11/2023	Machine Learning
23-1021.00	1.B.1.b	Investigative	OI	4.01	11/2023	Machine Learning
23-1021.00	1.B.1.c	Artistic	OI	1.57	11/2023	Machine Learning
23-1021.00	1.B.1.d	Social	OI	3.04	11/2023	Machine Learning
23-1021.00	1.B.1.e	Enterprising	OI	5.24	11/2023	Machine Learning
23-1021.00	1.B.1.f	Conventional	OI	5.39	11/2023	Machine Learning
23-1021.00	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
23-1021.00	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
23-1021.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
23-1022.00	1.B.1.a	Realistic	OI	1.00	11/2023	Machine Learning
23-1022.00	1.B.1.b	Investigative	OI	3.87	11/2023	Machine Learning
23-1022.00	1.B.1.c	Artistic	OI	2.31	11/2023	Machine Learning
23-1022.00	1.B.1.d	Social	OI	4.24	11/2023	Machine Learning
23-1022.00	1.B.1.e	Enterprising	OI	4.97	11/2023	Machine Learning
23-1022.00	1.B.1.f	Conventional	OI	4.32	11/2023	Machine Learning
23-1022.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
23-1022.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
23-1022.00	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
23-1023.00	1.B.1.a	Realistic	OI	2.37	11/2023	Machine Learning
23-1023.00	1.B.1.b	Investigative	OI	3.75	11/2023	Machine Learning
23-1023.00	1.B.1.c	Artistic	OI	2.21	11/2023	Machine Learning
23-1023.00	1.B.1.d	Social	OI	4.00	11/2023	Machine Learning
23-1023.00	1.B.1.e	Enterprising	OI	5.25	11/2023	Machine Learning
23-1023.00	1.B.1.f	Conventional	OI	4.11	11/2023	Machine Learning
23-1023.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
23-1023.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
23-1023.00	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
23-2011.00	1.B.1.a	Realistic	OI	1.71	11/2023	Machine Learning
23-2011.00	1.B.1.b	Investigative	OI	4.56	11/2023	Machine Learning
23-2011.00	1.B.1.c	Artistic	OI	2.04	11/2023	Machine Learning
23-2011.00	1.B.1.d	Social	OI	3.28	11/2023	Machine Learning
23-2011.00	1.B.1.e	Enterprising	OI	4.21	11/2023	Machine Learning
23-2011.00	1.B.1.f	Conventional	OI	5.49	11/2023	Machine Learning
23-2011.00	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
23-2011.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
23-2011.00	1.B.1.i	Third Interest High-Point	IH	5.00	11/2023	Machine Learning
23-2093.00	1.B.1.a	Realistic	OI	2.41	11/2023	Machine Learning
23-2093.00	1.B.1.b	Investigative	OI	2.67	11/2023	Machine Learning
23-2093.00	1.B.1.c	Artistic	OI	1.16	11/2023	Machine Learning
23-2093.00	1.B.1.d	Social	OI	2.32	11/2023	Machine Learning
23-2093.00	1.B.1.e	Enterprising	OI	3.38	11/2023	Machine Learning
23-2093.00	1.B.1.f	Conventional	OI	6.69	11/2023	Machine Learning
23-2093.00	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
23-2093.00	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
23-2093.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
25-1011.00	1.B.1.a	Realistic	OI	1.99	11/2023	Machine Learning
25-1011.00	1.B.1.b	Investigative	OI	4.84	11/2023	Machine Learning
25-1011.00	1.B.1.c	Artistic	OI	3.20	11/2023	Machine Learning
25-1011.00	1.B.1.d	Social	OI	6.43	11/2023	Machine Learning
25-1011.00	1.B.1.e	Enterprising	OI	3.81	11/2023	Machine Learning
25-1011.00	1.B.1.f	Conventional	OI	3.77	11/2023	Machine Learning
25-1011.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
25-1011.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
25-1011.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
25-1021.00	1.B.1.a	Realistic	OI	3.15	11/2023	Machine Learning
25-1021.00	1.B.1.b	Investigative	OI	5.66	11/2023	Machine Learning
25-1021.00	1.B.1.c	Artistic	OI	3.21	11/2023	Machine Learning
25-1021.00	1.B.1.d	Social	OI	5.80	11/2023	Machine Learning
25-1021.00	1.B.1.e	Enterprising	OI	2.25	11/2023	Machine Learning
25-1021.00	1.B.1.f	Conventional	OI	4.12	11/2023	Machine Learning
25-1021.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
25-1021.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
25-1021.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
25-1022.00	1.B.1.a	Realistic	OI	2.84	11/2023	Machine Learning
25-1022.00	1.B.1.b	Investigative	OI	5.80	11/2023	Machine Learning
25-1022.00	1.B.1.c	Artistic	OI	3.07	11/2023	Machine Learning
25-1022.00	1.B.1.d	Social	OI	6.17	11/2023	Machine Learning
25-1022.00	1.B.1.e	Enterprising	OI	1.96	11/2023	Machine Learning
25-1022.00	1.B.1.f	Conventional	OI	4.44	11/2023	Machine Learning
25-1022.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
25-1022.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
25-1022.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
25-1031.00	1.B.1.a	Realistic	OI	3.38	11/2023	Machine Learning
25-1031.00	1.B.1.b	Investigative	OI	5.13	11/2023	Machine Learning
25-1031.00	1.B.1.c	Artistic	OI	4.43	11/2023	Machine Learning
25-1031.00	1.B.1.d	Social	OI	6.71	11/2023	Machine Learning
25-1031.00	1.B.1.e	Enterprising	OI	2.51	11/2023	Machine Learning
25-1031.00	1.B.1.f	Conventional	OI	3.33	11/2023	Machine Learning
25-1031.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
25-1031.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
25-1031.00	1.B.1.i	Third Interest High-Point	IH	3.00	11/2023	Machine Learning
25-1032.00	1.B.1.a	Realistic	OI	4.84	11/2023	Machine Learning
25-1032.00	1.B.1.b	Investigative	OI	5.39	11/2023	Machine Learning
25-1032.00	1.B.1.c	Artistic	OI	3.16	11/2023	Machine Learning
25-1032.00	1.B.1.d	Social	OI	5.76	11/2023	Machine Learning
25-1032.00	1.B.1.e	Enterprising	OI	2.00	11/2023	Machine Learning
25-1032.00	1.B.1.f	Conventional	OI	3.44	11/2023	Machine Learning
25-1032.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
25-1032.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
25-1032.00	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
25-1041.00	1.B.1.a	Realistic	OI	4.07	11/2023	Machine Learning
25-1041.00	1.B.1.b	Investigative	OI	5.37	11/2023	Machine Learning
25-1041.00	1.B.1.c	Artistic	OI	2.87	11/2023	Machine Learning
25-1041.00	1.B.1.d	Social	OI	6.20	11/2023	Machine Learning
25-1041.00	1.B.1.e	Enterprising	OI	2.63	11/2023	Machine Learning
25-1041.00	1.B.1.f	Conventional	OI	3.41	11/2023	Machine Learning
25-1041.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
25-1041.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
25-1041.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
25-1042.00	1.B.1.a	Realistic	OI	3.99	11/2023	Machine Learning
25-1042.00	1.B.1.b	Investigative	OI	5.91	11/2023	Machine Learning
25-1042.00	1.B.1.c	Artistic	OI	3.31	11/2023	Machine Learning
25-1042.00	1.B.1.d	Social	OI	6.22	11/2023	Machine Learning
25-1042.00	1.B.1.e	Enterprising	OI	2.03	11/2023	Machine Learning
25-1042.00	1.B.1.f	Conventional	OI	3.61	11/2023	Machine Learning
25-1042.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
25-1042.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
25-1042.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
25-1043.00	1.B.1.a	Realistic	OI	4.02	11/2023	Machine Learning
25-1043.00	1.B.1.b	Investigative	OI	5.79	11/2023	Machine Learning
25-1043.00	1.B.1.c	Artistic	OI	3.04	11/2023	Machine Learning
25-1043.00	1.B.1.d	Social	OI	6.54	11/2023	Machine Learning
25-1043.00	1.B.1.e	Enterprising	OI	2.37	11/2023	Machine Learning
25-1043.00	1.B.1.f	Conventional	OI	3.51	11/2023	Machine Learning
25-1043.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
25-1043.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
25-1043.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
25-1051.00	1.B.1.a	Realistic	OI	3.94	11/2023	Machine Learning
25-1051.00	1.B.1.b	Investigative	OI	5.55	11/2023	Machine Learning
25-1051.00	1.B.1.c	Artistic	OI	3.13	11/2023	Machine Learning
25-1051.00	1.B.1.d	Social	OI	6.59	11/2023	Machine Learning
25-1051.00	1.B.1.e	Enterprising	OI	2.32	11/2023	Machine Learning
25-1051.00	1.B.1.f	Conventional	OI	3.84	11/2023	Machine Learning
25-1051.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
25-1051.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
25-1051.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
25-1052.00	1.B.1.a	Realistic	OI	4.05	11/2023	Machine Learning
25-1052.00	1.B.1.b	Investigative	OI	5.82	11/2023	Machine Learning
25-1052.00	1.B.1.c	Artistic	OI	2.96	11/2023	Machine Learning
25-1052.00	1.B.1.d	Social	OI	5.72	11/2023	Machine Learning
25-1052.00	1.B.1.e	Enterprising	OI	2.08	11/2023	Machine Learning
25-1052.00	1.B.1.f	Conventional	OI	3.77	11/2023	Machine Learning
25-1052.00	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
25-1052.00	1.B.1.h	Second Interest High-Point	IH	4.00	11/2023	Machine Learning
25-1052.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
25-1053.00	1.B.1.a	Realistic	OI	3.76	11/2023	Machine Learning
25-1053.00	1.B.1.b	Investigative	OI	6.25	11/2023	Machine Learning
25-1053.00	1.B.1.c	Artistic	OI	3.40	11/2023	Machine Learning
25-1053.00	1.B.1.d	Social	OI	6.28	11/2023	Machine Learning
25-1053.00	1.B.1.e	Enterprising	OI	2.36	11/2023	Machine Learning
25-1053.00	1.B.1.f	Conventional	OI	3.58	11/2023	Machine Learning
25-1053.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
25-1053.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
25-1053.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
25-1054.00	1.B.1.a	Realistic	OI	3.75	11/2023	Machine Learning
25-1054.00	1.B.1.b	Investigative	OI	5.87	11/2023	Machine Learning
25-1054.00	1.B.1.c	Artistic	OI	3.21	11/2023	Machine Learning
25-1054.00	1.B.1.d	Social	OI	6.01	11/2023	Machine Learning
25-1054.00	1.B.1.e	Enterprising	OI	2.36	11/2023	Machine Learning
25-1054.00	1.B.1.f	Conventional	OI	3.92	11/2023	Machine Learning
25-1054.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
25-1054.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
25-1054.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
25-1061.00	1.B.1.a	Realistic	OI	3.61	11/2023	Machine Learning
25-1061.00	1.B.1.b	Investigative	OI	6.02	11/2023	Machine Learning
25-1061.00	1.B.1.c	Artistic	OI	3.52	11/2023	Machine Learning
25-1061.00	1.B.1.d	Social	OI	6.55	11/2023	Machine Learning
25-1061.00	1.B.1.e	Enterprising	OI	2.39	11/2023	Machine Learning
25-1061.00	1.B.1.f	Conventional	OI	3.47	11/2023	Machine Learning
25-1061.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
25-1061.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
25-1061.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
25-1062.00	1.B.1.a	Realistic	OI	2.98	11/2023	Machine Learning
25-1062.00	1.B.1.b	Investigative	OI	5.26	11/2023	Machine Learning
